Year,Month,Monthly Anomaly,Annual Anomaly,Five-year Anomaly,Ten-year Anomaly,Twenty-year Anomaly
1873,7,,,,,
1873,8,,,,,
1873,9,,,,,
1873,10,,,,,
1873,11,,,,,
1873,12,,,,,
1874,1,,,,,
1874,2,,,,,
1874,3,,,,,
1874,4,,,,,
1874,5,,,,,
1874,6,,,,,
1874,7,,,,,
1874,8,,,,,
1874,9,,,,,
1874,10,,,,,
1874,11,,,,,
1874,12,,,,,
1875,1,-0.112,,,,
1875,2,-0.151,,,,
1875,3,1.501,-0.044,,,
1875,4,0.74,-0.08,,,
1875,5,0.268,-0.033,,,
1875,6,0.219,0.093,,,
1875,7,-0.021,0.154,,,
1875,8,-0.443,0.017,,,
1875,9,-0.665,-0.15,,,
1875,10,-1.361,-0.277,,,
1875,11,0.506,-0.225,,,
1875,12,0.629,-0.253,,,
1876,1,0.632,-0.265,,,
1876,2,-1.805,-0.224,,,
1876,3,-0.499,-0.219,-0.074,,
1876,4,-0.784,-0.196,-0.067,,
1876,5,0.897,-0.324,-0.101,,
1876,6,-0.127,-0.364,-0.126,,
1876,7,-0.16,-0.47,-0.117,,
1876,8,0.05,-0.443,-0.114,,
1876,9,-0.601,-0.344,-0.085,,
1876,10,-1.091,-0.305,-0.081,,
1876,11,-1.027,-0.348,-0.084,,
1876,12,0.147,-0.384,-0.077,,
1877,1,-0.634,-0.32,-0.072,,
1877,2,-1.491,-0.226,-0.067,,
1877,3,0.694,-0.063,-0.091,,
1877,4,-0.318,0.008,-0.084,,
1877,5,0.386,0.098,-0.11,,
1877,6,-0.566,-0.177,-0.102,-0.07,
1877,7,0.617,-0.292,-0.079,-0.087,
1877,8,1.174,-0.211,-0.146,-0.084,
1877,9,1.359,-0.156,-0.127,-0.09,
1877,10,-0.24,-0.198,-0.134,-0.096,
1877,11,0.047,-0.225,-0.12,-0.097,
1877,12,-3.147,-0.144,-0.105,-0.086,
1878,1,-2.012,-0.097,-0.114,-0.094,
1878,2,-0.524,-0.148,-0.108,-0.122,
1878,3,1.355,-0.157,-0.1,-0.116,
1878,4,-0.819,-0.11,-0.067,-0.102,
1878,5,0.056,-0.194,-0.083,-0.092,
1878,6,0.412,-0.045,-0.088,-0.078,
1878,7,1.178,0.182,-0.067,-0.08,
1878,8,0.564,0.251,-0.007,-0.072,
1878,9,1.248,0.126,0.011,-0.072,
1878,10,0.324,0.224,0.034,-0.08,
1878,11,-0.969,0.304,0.048,-0.107,
1878,12,-1.353,0.301,0.052,-0.111,
1879,1,0.711,0.212,0.063,-0.101,
1879,2,0.304,0.22,0.068,-0.11,
1879,3,-0.144,0.029,0.074,-0.103,
1879,4,0.355,-0.04,0.087,-0.104,
1879,5,1.015,-0.096,0.091,-0.115,
1879,6,0.376,-0.019,0.044,-0.113,
1879,7,0.114,0.028,0.045,-0.118,
1879,8,0.656,-0.342,0.019,-0.126,
1879,9,-1.04,-0.11,-0.024,-0.13,
1879,10,-0.503,-0.112,-0.033,-0.139,
1879,11,-1.64,-0.106,-0.031,-0.156,
1879,12,-0.426,-0.045,-0.006,-0.155,-0.251
1880,1,1.271,-0.1,-0.038,-0.173,-0.245
1880,2,-4.134,-0.161,-0.052,-0.194,-0.244
1880,3,2.64,-0.092,-0.086,-0.206,-0.251
1880,4,0.335,0.0,-0.095,-0.228,-0.247
1880,5,1.08,0.104,-0.103,-0.237,-0.249
1880,6,1.105,0.164,-0.034,-0.247,-0.247
1880,7,-0.547,0.216,-0.026,-0.255,-0.248
1880,8,-0.075,0.708,-0.084,-0.246,-0.254
1880,9,-0.213,0.539,-0.105,-0.241,-0.258
1880,10,0.61,0.561,-0.074,-0.234,-0.258
1880,11,-0.398,0.614,-0.051,-0.232,-0.253
1880,12,0.292,0.534,-0.03,-0.249,-0.254
1881,1,1.891,0.622,-0.048,-0.265,-0.254
1881,2,1.776,0.658,-0.044,-0.287,-0.265
1881,3,0.61,0.652,-0.069,-0.289,-0.27
1881,4,0.596,0.576,-0.093,-0.291,-0.275
1881,5,1.726,0.546,-0.114,-0.295,-0.283
1881,6,0.134,0.297,-0.097,-0.293,-0.284
1881,7,0.51,0.093,-0.085,-0.287,-0.287
1881,8,0.357,-0.309,-0.106,-0.288,-0.289
1881,9,-0.273,-0.519,-0.121,-0.286,-0.285
1881,10,-0.303,-0.643,-0.127,-0.285,-0.289
1881,11,-0.762,-0.741,-0.146,-0.282,-0.278
1881,12,-2.696,-0.677,-0.15,-0.297,-0.27
1882,1,-0.558,-0.826,-0.164,-0.312,-0.256
1882,2,-3.044,-0.826,-0.186,-0.315,-0.247
1882,3,-1.914,-0.861,-0.17,-0.321,-0.242
1882,4,-0.887,-0.901,-0.195,-0.31,-0.236
1882,5,0.542,-0.877,-0.202,-0.312,-0.235
1882,6,0.901,-0.569,-0.208,-0.308,-0.238
1882,7,-1.273,-0.649,-0.266,-0.317,-0.244
1882,8,0.358,-0.726,-0.242,-0.33,-0.247
1882,9,-0.699,-0.562,-0.284,-0.353,-0.256
1882,10,-0.785,-0.4,-0.323,-0.349,-0.259
1882,11,-0.464,-0.325,-0.355,-0.349,-0.262
1882,12,0.998,-0.264,-0.388,-0.322,-0.261
1883,1,-1.527,-0.145,-0.396,-0.298,-0.268
1883,2,-3.962,-0.112,-0.384,-0.29,-0.282
1883,3,0.057,-0.074,-0.382,-0.286,-0.283
1883,4,1.054,-0.102,-0.401,-0.281,-0.277
1883,5,1.447,-0.246,-0.382,-0.276,-0.273
1883,6,1.631,-0.359,-0.41,-0.283,-0.27
1883,7,0.148,-0.112,-0.464,-0.291,-0.276
1883,8,0.763,0.14,-0.567,-0.297,-0.282
1883,9,-0.254,0.045,-0.59,-0.32,-0.278
1883,10,-1.12,-0.042,-0.616,-0.318,-0.283
1883,11,-2.185,-0.175,-0.638,-0.307,-0.289
1883,12,-0.364,-0.297,-0.637,-0.293,-0.285
1884,1,1.441,-0.371,-0.638,-0.318,-0.297
1884,2,-0.938,-0.488,-0.644,-0.315,-0.297
1884,3,-1.088,-0.472,-0.647,-0.3,-0.29
1884,4,0.017,-0.55,-0.657,-0.301,-0.292
1884,5,-0.146,-0.536,-0.655,-0.317,-0.296
1884,6,0.156,-0.574,-0.637,-0.306,-0.293
1884,7,-0.729,-0.876,-0.669,-0.306,-0.297
1884,8,-0.65,-1.022,-0.649,-0.316,-0.302
1884,9,-0.063,-0.925,-0.618,-0.303,-0.304
1884,10,-2.048,-1.093,-0.587,-0.318,-0.306
1884,11,-2.018,-1.149,-0.593,-0.318,-0.308
1884,12,-0.826,-1.237,-0.61,-0.322,-0.312
1885,1,-2.184,-1.258,-0.595,-0.335,-0.326
1885,2,-2.685,-1.151,-0.608,-0.309,-0.318
1885,3,0.075,-1.156,-0.62,-0.341,-0.32
1885,4,-1.996,-1.029,-0.602,-0.338,-0.32
1885,5,-0.82,-0.797,-0.594,-0.347,-0.315
1885,6,-0.902,-0.844,-0.609,-0.347,-0.314
1885,7,-0.982,-0.773,-0.57,-0.343,-0.317
1885,8,0.631,-0.918,-0.496,-0.352,-0.321
1885,9,-0.12,-0.987,-0.468,-0.352,-0.321
1885,10,-0.523,-0.902,-0.487,-0.362,-0.32
1885,11,0.769,-0.802,-0.502,-0.355,-0.321
1885,12,-1.39,-0.711,-0.536,-0.373,-0.32
1886,1,-1.333,-0.591,-0.534,-0.402,-0.308
1886,2,-4.421,-0.641,-0.551,-0.456,-0.3
1886,3,-0.752,-0.67,-0.571,-0.482,-0.294
1886,4,-0.979,-0.704,-0.543,-0.493,-0.292
1886,5,0.381,-0.821,-0.5,-0.514,-0.292
1886,6,0.193,-0.839,-0.488,-0.519,-0.289
1886,7,0.453,-0.935,-0.55,-0.529,-0.288
1886,8,0.035,-0.717,-0.525,-0.533,-0.29
1886,9,-0.473,-0.659,-0.479,-0.526,-0.29
1886,10,-0.926,-0.5,-0.474,-0.532,-0.293
1886,11,-0.644,-0.516,-0.487,-0.514,-0.295
1886,12,-1.606,-0.54,-0.463,-0.484,-0.299
1887,1,-2.479,-0.612,-0.448,-0.465,-0.304
1887,2,-1.809,-0.648,-0.446,-0.434,-0.303
1887,3,-0.056,-0.728,-0.436,-0.413,-0.313
1887,4,0.931,-0.627,-0.44,-0.391,-0.318
1887,5,0.187,-0.572,-0.435,-0.388,-0.317
1887,6,-0.093,-0.43,-0.435,-0.405,-0.32
1887,7,-0.412,-0.156,-0.404,-0.4,-0.322
1887,8,-0.398,0.035,-0.377,-0.41,-0.329
1887,9,-1.433,0.188,-0.397,-0.421,-0.333
1887,10,0.288,0.1,-0.353,-0.422,-0.335
1887,11,0.017,0.133,-0.338,-0.427,-0.329
1887,12,0.095,0.105,-0.306,-0.436,-0.314
1888,1,0.816,0.162,-0.29,-0.441,-0.307
1888,2,0.481,0.176,-0.321,-0.443,-0.309
1888,3,1.773,0.172,-0.321,-0.449,-0.323
1888,4,-0.127,0.197,-0.322,-0.453,-0.319
1888,5,0.589,0.224,-0.328,-0.454,-0.319
1888,6,-0.436,0.246,-0.336,-0.463,-0.321
1888,7,0.275,-0.012,-0.341,-0.473,-0.328
1888,8,-0.231,-0.003,-0.345,-0.491,-0.333
1888,9,-1.475,-0.011,-0.374,-0.483,-0.339
1888,10,0.58,0.025,-0.369,-0.486,-0.34
1888,11,0.347,-0.102,-0.389,-0.47,-0.343
1888,12,0.361,0.07,-0.4,-0.458,-0.342
1889,1,-2.275,0.06,-0.42,-0.494,-0.348
1889,2,0.586,0.033,-0.422,-0.485,-0.343
1889,3,1.672,0.205,-0.405,-0.476,-0.335
1889,4,0.307,-0.038,-0.407,-0.48,-0.334
1889,5,-0.932,-0.21,-0.374,-0.477,-0.333
1889,6,1.622,-0.307,-0.331,-0.474,-0.332
1889,7,0.161,-0.143,-0.262,-0.475,-0.333
1889,8,-0.551,-0.281,-0.22,-0.477,-0.334
1889,9,0.579,-0.515,-0.209,-0.478,-0.332
1889,10,-2.331,-0.485,-0.194,-0.473,-0.33
1889,11,-1.715,-0.405,-0.183,-0.461,-0.323
1889,12,-0.803,-0.454,-0.201,-0.468,-0.323
1890,1,-0.312,-0.469,-0.205,-0.48,-0.347
1890,2,-1.072,-0.524,-0.213,-0.442,-0.34
1890,3,-1.131,-0.584,-0.222,-0.435,-0.344
1890,4,0.66,-0.437,-0.241,-0.411,-0.35
1890,5,0.033,-0.263,-0.26,-0.392,-0.352
1890,6,1.031,-0.352,-0.263,-0.381,-0.358
1890,7,-0.017,-0.46,-0.312,-0.379,-0.354
1890,8,-1.216,-0.761,-0.39,-0.396,-0.354
1890,9,-0.134,-0.872,-0.431,-0.401,-0.353
1890,10,-0.574,-0.985,-0.418,-0.405,-0.356
1890,11,0.383,-1.054,-0.406,-0.41,-0.351
1890,12,-1.877,-1.182,-0.389,-0.391,-0.353
1891,1,-1.612,-1.241,-0.411,-0.351,-0.362
1891,2,-4.679,-1.148,-0.431,-0.312,-0.375
1891,3,-2.457,-1.09,-0.396,-0.298,-0.371
1891,4,-0.701,-1.128,-0.43,-0.293,-0.375
1891,5,-0.795,-1.048,-0.44,-0.289,-0.381
1891,6,-0.508,-0.811,-0.427,-0.286,-0.387
1891,7,-0.715,-0.538,-0.437,-0.289,-0.39
1891,8,-0.108,-0.088,-0.445,-0.292,-0.392
1891,9,0.565,0.167,-0.473,-0.293,-0.392
1891,10,-1.029,0.376,-0.487,-0.301,-0.397
1891,11,1.347,0.514,-0.466,-0.308,-0.39
1891,12,0.956,0.458,-0.484,-0.302,-0.376
1892,1,1.67,0.461,-0.503,-0.295,-0.366
1892,2,0.723,0.399,-0.508,-0.291,-0.352
1892,3,0.597,0.188,-0.52,-0.306,-0.341
1892,4,1.812,0.202,-0.505,-0.326,-0.339
1892,5,0.859,-0.006,-0.487,-0.323,-0.335
1892,6,-1.176,-0.093,-0.502,-0.332,-0.336
1892,7,-0.682,-0.405,-0.557,-0.327,-0.333
1892,8,-0.857,-0.817,-0.508,-0.328,-0.334
1892,9,-1.964,-0.925,-0.473,-0.314,-0.333
1892,10,-0.856,-1.022,-0.47,-0.322,-0.331
1892,11,-1.155,-0.983,-0.446,-0.31,-0.325
1892,12,-0.087,-0.838,-0.455,-0.305,-0.327
1893,1,-2.067,-0.867,-0.468,-0.315,-0.329
1893,2,-4.22,-0.917,-0.47,-0.328,-0.315
1893,3,-0.703,-0.699,-0.481,-0.36,-0.335
1893,4,0.651,-0.749,-0.488,-0.358,-0.351
1893,5,1.322,-0.674,-0.492,-0.363,-0.361
1893,6,0.558,-0.572,-0.445,-0.358,-0.366
1893,7,-1.024,-0.641,-0.361,-0.365,-0.37
1893,8,-1.456,-0.279,-0.278,-0.368,-0.373
1893,9,0.65,-0.222,-0.223,-0.359,-0.371
1893,10,-1.458,-0.318,-0.218,-0.362,-0.365
1893,11,-0.25,-0.403,-0.189,-0.379,-0.359
1893,12,1.136,-0.405,-0.172,-0.391,-0.365
1894,1,-2.893,-0.399,-0.158,-0.378,-0.388
1894,2,0.124,-0.351,-0.163,-0.37,-0.38
1894,3,-0.027,-0.414,-0.18,-0.369,-0.377
1894,4,-0.495,-0.412,-0.195,-0.368,-0.379
1894,5,0.297,-0.445,-0.242,-0.35,-0.377
1894,6,0.535,-0.681,-0.273,-0.358,-0.379
1894,7,-0.946,-0.741,-0.329,-0.36,-0.378
1894,8,-0.88,-0.597,-0.362,-0.353,-0.377
1894,9,-0.106,-0.512,-0.403,-0.361,-0.381
1894,10,-1.437,-0.403,-0.458,-0.342,-0.38
1894,11,-0.642,-0.305,-0.463,-0.328,-0.365
1894,12,-1.695,-0.307,-0.463,-0.325,-0.357
1895,1,-3.613,-0.297,-0.45,-0.359,-0.357
1895,2,1.849,-0.335,-0.444,-0.371,-0.364
1895,3,0.996,-0.39,-0.405,-0.347,-0.38
1895,4,0.803,-0.352,-0.403,-0.361,-0.374
1895,5,1.475,-0.288,-0.36,-0.357,-0.366
1895,6,0.513,-0.067,-0.347,-0.369,-0.362
1895,7,-0.821,0.519,-0.319,-0.364,-0.357
1895,8,-1.335,0.387,-0.265,-0.356,-0.359
1895,9,-0.778,0.379,-0.289,-0.354,-0.36
1895,10,-0.971,0.279,-0.298,-0.35,-0.355
1895,11,0.115,0.23,-0.319,-0.348,-0.355
1895,12,0.966,0.232,-0.327,-0.333,-0.351
1896,1,3.413,0.313,-0.319,-0.322,-0.349
1896,2,0.271,0.39,-0.304,-0.294,-0.341
1896,3,0.901,0.414,-0.322,-0.261,-0.343
1896,4,-0.406,0.335,-0.295,-0.258,-0.348
1896,5,0.897,0.202,-0.317,-0.249,-0.346
1896,6,0.53,0.047,-0.355,-0.255,-0.346
1896,7,0.152,-0.378,-0.318,-0.251,-0.349
1896,8,-0.405,-0.503,-0.294,-0.252,-0.345
1896,9,-0.493,-0.737,-0.265,-0.257,-0.345
1896,10,-1.914,-0.825,-0.25,-0.263,-0.339
1896,11,-1.483,-0.853,-0.234,-0.265,-0.33
1896,12,-0.895,-0.994,-0.231,-0.267,-0.318
1897,1,-1.693,-0.999,-0.216,-0.266,-0.303
1897,2,-1.232,-1.006,-0.197,-0.269,-0.303
1897,3,-1.903,-0.937,-0.202,-0.269,-0.309
1897,4,-1.461,-0.84,-0.178,-0.287,-0.311
1897,5,0.558,-0.593,-0.168,-0.282,-0.317
1897,6,-1.159,-0.465,-0.148,-0.267,-0.324
1897,7,0.093,-0.357,-0.162,-0.266,-0.324
1897,8,-0.49,-0.335,-0.234,-0.258,-0.323
1897,9,0.33,-0.352,-0.221,-0.244,-0.318
1897,10,-0.748,-0.223,-0.252,-0.24,-0.326
1897,11,1.479,-0.266,-0.268,-0.223,-0.326
1897,12,0.646,-0.159,-0.284,-0.217,-0.329
1898,1,-0.391,-0.213,-0.261,-0.218,-0.33
1898,2,-0.974,-0.22,-0.242,-0.186,-0.335
1898,3,-2.102,-0.28,-0.226,-0.22,-0.348
1898,4,0.088,-0.207,-0.212,-0.248,-0.349
1898,5,0.036,-0.462,-0.203,-0.268,-0.355
1898,6,0.129,-0.611,-0.221,-0.27,-0.352
1898,7,-0.559,-0.634,-0.284,-0.268,-0.352
1898,8,-0.57,-0.424,-0.31,-0.255,-0.35
1898,9,-0.398,-0.105,-0.299,-0.259,-0.348
1898,10,0.137,-0.078,-0.299,-0.244,-0.358
1898,11,-1.589,0.024,-0.309,-0.248,-0.358
1898,12,-1.145,0.074,-0.337,-0.273,-0.363
1899,1,-0.656,0.114,-0.344,-0.283,-0.362
1899,2,1.537,0.185,-0.341,-0.276,-0.367
1899,3,1.727,0.183,-0.334,-0.278,-0.373
1899,4,0.41,0.171,-0.33,-0.278,-0.372
1899,5,1.26,0.301,-0.288,-0.277,-0.37
1899,6,0.739,0.354,-0.261,-0.284,-0.377
1899,7,-0.087,0.041,-0.203,-0.28,-0.38
1899,8,0.28,-0.295,-0.177,-0.277,-0.377
1899,9,-0.423,-0.293,-0.134,-0.285,-0.384
1899,10,-0.004,-0.412,-0.117,-0.288,-0.377
1899,11,-0.027,-0.475,-0.102,-0.268,-0.36
1899,12,-0.511,-0.571,-0.071,-0.246,-0.358
1900,1,-4.406,-0.518,-0.082,-0.234,-0.357
1900,2,-2.497,-0.562,-0.072,-0.286,-0.35
1900,3,1.754,-0.511,-0.083,-0.324,-0.354
1900,4,-1.028,-0.52,-0.077,-0.336,-0.365
1900,5,0.503,-0.464,-0.087,-0.341,-0.361
1900,6,-0.411,-0.427,-0.088,-0.343,-0.366
1900,7,0.558,-0.092,-0.117,-0.335,-0.367
1900,8,-0.25,0.009,-0.107,-0.322,-0.363
1900,9,0.189,-0.008,-0.152,-0.318,-0.366
1900,10,-0.11,0.044,-0.198,-0.306,-0.367
1900,11,0.64,0.027,-0.216,-0.299,-0.372
1900,12,-0.069,-0.035,-0.214,-0.312,-0.382
1901,1,-0.379,-0.103,-0.216,-0.348,-0.384
1901,2,-1.287,-0.101,-0.206,-0.37,-0.362
1901,3,1.547,-0.126,-0.196,-0.388,-0.361
1901,4,-0.408,-0.255,-0.193,-0.402,-0.362
1901,5,0.306,-0.221,-0.179,-0.403,-0.357
1901,6,-1.16,-0.156,-0.191,-0.406,-0.352
1901,7,-0.252,0.028,-0.248,-0.409,-0.352
1901,8,-0.232,0.159,-0.258,-0.398,-0.35
1901,9,-0.107,0.087,-0.291,-0.397,-0.352
1901,10,-1.665,0.087,-0.306,-0.378,-0.354
1901,11,1.048,0.182,-0.32,-0.352,-0.37
1901,12,0.711,0.335,-0.337,-0.334,-0.381
1902,1,1.83,0.312,-0.344,-0.311,-0.39
1902,2,0.288,0.337,-0.356,-0.316,-0.386
1902,3,0.686,0.319,-0.368,-0.311,-0.392
1902,4,-0.409,0.426,-0.398,-0.295,-0.402
1902,5,1.44,0.411,-0.368,-0.312,-0.405
1902,6,0.677,0.403,-0.343,-0.317,-0.399
1902,7,-0.529,0.073,-0.306,-0.321,-0.392
1902,8,0.068,0.017,-0.338,-0.318,-0.392
1902,9,-0.316,-0.44,-0.427,-0.322,-0.391
1902,10,-0.384,-0.632,-0.419,-0.329,-0.387
1902,11,0.868,-0.839,-0.413,-0.342,-0.387
1902,12,0.622,-0.872,-0.402,-0.353,-0.389
1903,1,-2.133,-0.886,-0.41,-0.345,-0.374
1903,2,-0.386,-0.888,-0.401,-0.342,-0.366
1903,3,-4.797,-0.844,-0.41,-0.336,-0.375
1903,4,-2.713,-0.787,-0.4,-0.34,-0.382
1903,5,-1.045,-0.92,-0.396,-0.347,-0.38
1903,6,0.286,-1.128,-0.404,-0.347,-0.382
1903,7,-0.703,-1.289,-0.412,-0.339,-0.376
1903,8,0.044,-1.178,-0.43,-0.332,-0.374
1903,9,0.211,-0.802,-0.478,-0.338,-0.38
1903,10,0.307,-0.617,-0.505,-0.354,-0.372
1903,11,-0.739,-0.497,-0.498,-0.338,-0.37
1903,12,-1.873,-0.542,-0.475,-0.335,-0.372
1904,1,-4.062,-0.527,-0.474,-0.346,-0.347
1904,2,0.947,-0.568,-0.456,-0.364,-0.354
1904,3,-0.289,-0.68,-0.46,-0.376,-0.356
1904,4,-0.487,-0.853,-0.425,-0.375,-0.353
1904,5,0.398,-0.647,-0.415,-0.39,-0.352
1904,6,-0.257,-0.408,-0.406,-0.397,-0.347
1904,7,-0.522,-0.251,-0.42,-0.401,-0.343
1904,8,-0.448,-0.699,-0.455,-0.402,-0.341
1904,9,-1.137,-0.973,-0.489,-0.408,-0.337
1904,10,-1.765,-0.978,-0.474,-0.413,-0.33
1904,11,1.733,-0.938,-0.521,-0.393,-0.323
1904,12,0.988,-0.894,-0.563,-0.391,-0.325
1905,1,-2.176,-0.847,-0.56,-0.356,-0.304
1905,2,-4.426,-0.784,-0.564,-0.33,-0.318
1905,3,-3.577,-0.717,-0.561,-0.361,-0.311
1905,4,-0.551,-0.533,-0.582,-0.368,-0.316
1905,5,0.884,-0.6,-0.598,-0.364,-0.31
1905,6,0.264,-0.729,-0.618,-0.363,-0.309
1905,7,0.047,-0.621,-0.574,-0.37,-0.307
1905,8,0.311,-0.451,-0.577,-0.37,-0.296
