Year,Month,Monthly Anomaly,Annual Anomaly,Five-year Anomaly,Ten-year Anomaly,Twenty-year Anomaly
1864,12,,,,,
1865,1,,,,,
1865,2,,,,,
1865,3,,,,,
1865,4,,,,,
1865,5,,,,,
1865,6,,,,,
1865,7,,,,,
1865,8,,,,,
1865,9,,,,,
1865,10,,,,,
1865,11,,,,,
1865,12,,,,,
1866,1,,,,,
1866,2,,,,,
1866,3,,,,,
1866,4,,,,,
1866,5,,,,,
1866,6,,,,,
1866,7,,,,,
1866,8,,,,,
1866,9,,,,,
1866,10,,,,,
1866,11,,,,,
1866,12,,,,,
1867,1,,,,,
1867,2,,,,,
1867,3,,,,,
1867,4,,,,,
1867,5,,,,,
1867,6,,,,,
1867,7,,,,,
1867,8,,,,,
1867,9,,,,,
1867,10,,,,,
1867,11,,,,,
1867,12,,,,,
1868,1,,,,,
1868,2,,,,,
1868,3,,,,,
1868,4,,,,,
1868,5,,,,,
1868,6,,,,,
1868,7,,,,,
1868,8,,,,,
1868,9,,,,,
1868,10,,,,,
1868,11,,,,,
1868,12,,,,,
1869,1,,,,,
1869,2,,,,,
1869,3,,,,,
1869,4,,,,,
1869,5,,,,,
1869,6,,,,,
1869,7,,,,,
1869,8,,,,,
1869,9,,,,,
1869,10,,,,,
1869,11,,,,,
1869,12,,,,,
1870,1,,,,,
1870,2,,,,,
1870,3,,,,,
1870,4,,,,,
1870,5,,,,,
1870,6,,,,,
1870,7,,,,,
1870,8,,,,,
1870,9,,,,,
1870,10,,,,,
1870,11,,,,,
1870,12,,,,,
1871,1,,,,,
1871,2,,,,,
1871,3,,,,,
1871,4,,,,,
1871,5,,,,,
1871,6,,,,,
1871,7,,,,,
1871,8,,,,,
1871,9,,,,,
1871,10,,,,,
1871,11,,,,,
1871,12,,,,,
1872,1,,,,,
1872,2,,,,,
1872,3,,,,,
1872,4,,,,,
1872,5,,,,,
1872,6,,,,,
1872,7,,,,,
1872,8,,,,,
1872,9,,,,,
1872,10,,,,,
1872,11,,,,,
1872,12,,,,,
1873,1,,,,,
1873,2,,,,,
1873,3,,,,,
1873,4,,,,,
1873,5,,,,,
1873,6,,,,,
1873,7,,,,,
1873,8,,,,,
1873,9,,,,,
1873,10,,,,,
1873,11,,,,,
1873,12,,,,,
1874,1,,,,,
1874,2,,,,,
1874,3,,,,,
1874,4,,,,,
1874,5,,,,,
1874,6,,,,,
1874,7,,,,,
1874,8,,,,,
1874,9,,,,,
1874,10,,,,,
1874,11,,,,,
1874,12,,,,,
1875,1,-0.405,,,,
1875,2,-0.552,,,,
1875,3,1.499,-0.103,,,
1875,4,0.884,-0.211,,,
1875,5,0.369,-0.187,,,
1875,6,0.269,-0.058,,,
1875,7,-0.216,0.005,,,
1875,8,-0.644,-0.045,,,
1875,9,-0.646,-0.236,,,
1875,10,-1.733,-0.364,,,
1875,11,-0.057,-0.331,,,
1875,12,0.537,-0.369,,,
1876,1,0.355,-0.394,,,
1876,2,-1.155,-0.38,,,
1876,3,-0.791,-0.406,-0.207,,
1876,4,-0.652,-0.376,-0.191,,
1876,5,0.766,-0.448,-0.215,,
1876,6,-0.196,-0.492,-0.243,,
1876,7,-0.513,-0.557,-0.239,,
1876,8,-0.481,-0.622,-0.237,,
1876,9,-0.955,-0.583,-0.23,,
1876,10,-1.375,-0.63,-0.226,,
1876,11,-0.918,-0.734,-0.232,,
1876,12,0.01,-0.75,-0.234,,
1877,1,-0.425,-0.649,-0.236,,
1877,2,-1.933,-0.502,-0.239,,
1877,3,-0.324,-0.356,-0.256,,
1877,4,-1.219,-0.294,-0.258,,
1877,5,-0.48,-0.153,-0.29,,
1877,6,-0.384,-0.265,-0.291,-0.199,
1877,7,0.702,-0.372,-0.259,-0.215,
1877,8,1.284,-0.259,-0.3,-0.217,
1877,9,0.792,-0.168,-0.272,-0.222,
1877,10,-0.636,-0.132,-0.263,-0.222,
1877,11,0.778,-0.14,-0.255,-0.225,
1877,12,-1.338,-0.092,-0.256,-0.213,
1878,1,-1.709,-0.084,-0.265,-0.209,
1878,2,-0.576,-0.205,-0.258,-0.225,
1878,3,0.769,-0.16,-0.251,-0.227,
1878,4,-0.79,-0.04,-0.22,-0.214,
1878,5,-0.572,-0.208,-0.233,-0.212,
1878,6,0.192,-0.248,-0.241,-0.205,
1878,7,0.796,-0.08,-0.233,-0.213,
1878,8,-0.169,-0.021,-0.189,-0.21,
1878,9,1.33,-0.187,-0.184,-0.21,
1878,10,0.804,-0.088,-0.178,-0.216,
1878,11,-1.236,0.034,-0.17,-0.236,
1878,12,-1.819,-0.023,-0.173,-0.244,
1879,1,0.311,-0.09,-0.162,-0.235,
1879,2,0.126,-0.075,-0.159,-0.241,
1879,3,-1.223,-0.256,-0.147,-0.232,
1879,4,0.407,-0.368,-0.125,-0.237,
1879,5,0.887,-0.456,-0.124,-0.247,
1879,6,-0.49,-0.392,-0.136,-0.251,
1879,7,-0.013,-0.29,-0.116,-0.254,
1879,8,0.019,-0.554,-0.116,-0.261,
1879,9,-0.845,-0.186,-0.123,-0.262,
1879,10,-0.536,-0.099,-0.112,-0.272,
1879,11,-2.293,-0.106,-0.105,-0.287,
1879,12,-1.057,-0.046,-0.097,-0.287,-0.346
1880,1,1.542,-0.108,-0.134,-0.294,-0.336
1880,2,-3.042,-0.126,-0.165,-0.315,-0.33
1880,3,3.184,-0.078,-0.192,-0.329,-0.333
1880,4,1.462,-0.02,-0.183,-0.355,-0.332
1880,5,0.798,0.101,-0.217,-0.375,-0.334
1880,6,0.226,0.195,-0.182,-0.387,-0.335
1880,7,-0.751,0.136,-0.16,-0.388,-0.339
1880,8,-0.198,0.509,-0.19,-0.38,-0.345
1880,9,-0.273,0.204,-0.219,-0.378,-0.349
1880,10,0.166,0.06,-0.189,-0.365,-0.35
1880,11,-0.848,0.095,-0.174,-0.358,-0.348
1880,12,0.072,0.048,-0.167,-0.366,-0.347
1881,1,0.838,0.122,-0.189,-0.375,-0.344
1881,2,1.436,0.11,-0.185,-0.387,-0.352
1881,3,-0.477,0.114,-0.213,-0.388,-0.361
1881,4,-0.265,0.097,-0.241,-0.386,-0.365
1881,5,1.22,0.096,-0.257,-0.389,-0.372
1881,6,-0.34,0.032,-0.246,-0.391,-0.373
1881,7,0.137,0.025,-0.23,-0.388,-0.374
1881,8,-0.342,-0.256,-0.245,-0.387,-0.376
1881,9,-0.231,-0.276,-0.234,-0.379,-0.371
1881,10,-0.036,-0.3,-0.249,-0.367,-0.373
1881,11,-0.863,-0.406,-0.262,-0.36,-0.364
1881,12,-0.695,-0.373,-0.267,-0.366,-0.358
1882,1,0.753,-0.508,-0.273,-0.374,-0.347
1882,2,-1.931,-0.529,-0.284,-0.366,-0.34
1882,3,-0.719,-0.579,-0.269,-0.363,-0.33
1882,4,-0.557,-0.585,-0.287,-0.346,-0.319
1882,5,-0.046,-0.62,-0.285,-0.337,-0.317
1882,6,0.055,-0.497,-0.283,-0.34,-0.318
1882,7,-1.483,-0.589,-0.329,-0.348,-0.321
1882,8,-0.591,-0.626,-0.329,-0.366,-0.323
1882,9,-0.832,-0.647,-0.386,-0.385,-0.328
1882,10,-0.116,-0.518,-0.448,-0.383,-0.33
1882,11,-1.272,-0.485,-0.495,-0.394,-0.331
1882,12,0.77,-0.441,-0.517,-0.386,-0.331
1883,1,-0.35,-0.363,-0.51,-0.378,-0.333
1883,2,-2.368,-0.303,-0.503,-0.38,-0.35
1883,3,-0.971,-0.268,-0.504,-0.375,-0.354
1883,4,0.995,-0.33,-0.51,-0.369,-0.349
1883,5,0.344,-0.406,-0.483,-0.365,-0.347
1883,6,0.579,-0.565,-0.492,-0.375,-0.349
1883,7,-0.541,-0.434,-0.517,-0.383,-0.357
1883,8,0.122,-0.3,-0.584,-0.388,-0.36
1883,9,-0.409,-0.263,-0.592,-0.408,-0.359
1883,10,-0.853,-0.386,-0.594,-0.418,-0.363
1883,11,-2.189,-0.41,-0.607,-0.411,-0.369
1883,12,-1.133,-0.521,-0.61,-0.393,-0.366
1884,1,1.221,-0.507,-0.614,-0.399,-0.372
1884,2,-0.769,-0.572,-0.614,-0.4,-0.375
1884,3,-0.529,-0.531,-0.611,-0.38,-0.372
1884,4,-0.479,-0.597,-0.609,-0.379,-0.372
1884,5,0.062,-0.594,-0.596,-0.389,-0.377
1884,6,-0.75,-0.58,-0.596,-0.38,-0.377
1884,7,-0.381,-0.783,-0.633,-0.38,-0.382
1884,8,-0.653,-0.974,-0.615,-0.385,-0.387
1884,9,0.078,-0.947,-0.603,-0.378,-0.389
1884,10,-1.645,-1.095,-0.581,-0.39,-0.391
1884,11,-2.147,-1.271,-0.569,-0.384,-0.391
1884,12,-0.966,-1.299,-0.582,-0.373,-0.393
1885,1,-1.222,-1.295,-0.562,-0.377,-0.401
1885,2,-3.059,-1.223,-0.567,-0.351,-0.397
1885,3,-0.2,-1.254,-0.578,-0.386,-0.403
1885,4,-2.253,-1.136,-0.583,-0.395,-0.404
1885,5,-2.054,-0.893,-0.571,-0.403,-0.399
1885,6,-1.089,-0.851,-0.589,-0.405,-0.4
1885,7,-0.329,-0.804,-0.597,-0.404,-0.401
1885,8,0.208,-0.766,-0.57,-0.415,-0.402
1885,9,-0.295,-0.828,-0.532,-0.417,-0.402
1885,10,-0.221,-0.672,-0.549,-0.425,-0.397
1885,11,0.76,-0.464,-0.557,-0.422,-0.395
1885,12,-0.46,-0.413,-0.582,-0.434,-0.397
1886,1,-0.653,-0.396,-0.576,-0.447,-0.389
1886,2,-2.605,-0.443,-0.591,-0.487,-0.384
1886,3,-0.943,-0.421,-0.602,-0.51,-0.378
1886,4,-0.382,-0.396,-0.595,-0.514,-0.372
1886,5,0.438,-0.467,-0.565,-0.532,-0.37
1886,6,-0.481,-0.485,-0.54,-0.534,-0.367
1886,7,-0.116,-0.553,-0.567,-0.537,-0.363
1886,8,-0.356,-0.41,-0.556,-0.537,-0.362
1886,9,-0.033,-0.329,-0.526,-0.531,-0.359
1886,10,0.078,-0.235,-0.509,-0.535,-0.357
1886,11,-0.097,-0.214,-0.517,-0.518,-0.355
1886,12,-0.674,-0.237,-0.494,-0.509,-0.36
1887,1,-1.465,-0.25,-0.487,-0.503,-0.362
1887,2,-0.892,-0.293,-0.485,-0.483,-0.36
1887,3,0.032,-0.415,-0.488,-0.463,-0.364
1887,4,0.748,-0.459,-0.493,-0.437,-0.363
1887,5,0.685,-0.497,-0.483,-0.429,-0.359
1887,6,-0.755,-0.465,-0.463,-0.437,-0.36
1887,7,-0.269,-0.412,-0.424,-0.427,-0.362
1887,8,-0.869,-0.399,-0.372,-0.429,-0.368
1887,9,-1.502,-0.294,-0.387,-0.433,-0.372
1887,10,-0.45,-0.356,-0.343,-0.438,-0.372
1887,11,-0.549,-0.425,-0.311,-0.438,-0.372
1887,12,-0.299,-0.442,-0.292,-0.45,-0.364
1888,1,-0.826,-0.432,-0.298,-0.458,-0.35
1888,2,-0.733,-0.425,-0.327,-0.474,-0.351
1888,3,1.296,-0.387,-0.331,-0.482,-0.357
1888,4,-0.003,-0.386,-0.339,-0.484,-0.348
1888,5,-0.143,-0.372,-0.36,-0.483,-0.346
1888,6,-0.953,-0.321,-0.376,-0.493,-0.345
1888,7,-0.158,-0.281,-0.376,-0.501,-0.35
1888,8,-0.781,-0.229,-0.39,-0.51,-0.349
1888,9,-1.044,-0.235,-0.428,-0.508,-0.356
1888,10,-0.445,-0.187,-0.435,-0.511,-0.359
1888,11,-0.371,-0.209,-0.457,-0.503,-0.357
1888,12,0.31,-0.078,-0.459,-0.487,-0.354
1889,1,-0.35,-0.063,-0.461,-0.509,-0.362
1889,2,-0.103,-0.043,-0.461,-0.51,-0.361
1889,3,1.22,0.038,-0.451,-0.512,-0.351
1889,4,0.571,-0.088,-0.461,-0.507,-0.353
1889,5,-0.406,-0.185,-0.441,-0.507,-0.351
1889,6,0.624,-0.194,-0.422,-0.503,-0.349
1889,7,0.013,-0.072,-0.374,-0.51,-0.348
1889,8,-0.534,-0.058,-0.35,-0.512,-0.348
1889,9,-0.071,-0.249,-0.324,-0.515,-0.345
1889,10,-1.961,-0.265,-0.292,-0.509,-0.344
1889,11,-1.539,-0.241,-0.289,-0.495,-0.333
1889,12,0.209,-0.292,-0.292,-0.499,-0.322
1890,1,1.116,-0.35,-0.291,-0.508,-0.338
1890,2,0.06,-0.434,-0.292,-0.479,-0.33
1890,3,-1.075,-0.47,-0.288,-0.477,-0.337
1890,4,0.385,-0.368,-0.293,-0.454,-0.346
1890,5,-0.122,-0.28,-0.304,-0.424,-0.349
1890,6,0.014,-0.416,-0.311,-0.414,-0.35
1890,7,-0.684,-0.564,-0.318,-0.414,-0.342
1890,8,-1.543,-0.854,-0.379,-0.423,-0.341
1890,9,-0.505,-1.033,-0.431,-0.426,-0.338
1890,10,-0.733,-1.13,-0.42,-0.43,-0.341
1890,11,-0.477,-1.193,-0.408,-0.431,-0.334
1890,12,-1.429,-1.249,-0.404,-0.427,-0.337
1891,1,-0.654,-1.207,-0.426,-0.404,-0.344
1891,2,-3.429,-1.109,-0.428,-0.381,-0.361
1891,3,-3.216,-1.02,-0.415,-0.367,-0.356
1891,4,-0.78,-1.003,-0.427,-0.358,-0.358
1891,5,-0.882,-0.871,-0.441,-0.352,-0.362
1891,6,-0.652,-0.713,-0.433,-0.343,-0.363
1891,7,-0.186,-0.543,-0.451,-0.338,-0.363
1891,8,-0.358,-0.212,-0.464,-0.338,-0.361
1891,9,0.552,0.191,-0.498,-0.339,-0.361
1891,10,-0.522,0.476,-0.506,-0.347,-0.359
1891,11,1.11,0.625,-0.497,-0.35,-0.354
1891,12,0.465,0.6,-0.512,-0.354,-0.35
1892,1,1.38,0.598,-0.533,-0.349,-0.348
1892,2,0.547,0.552,-0.539,-0.353,-0.337
1892,3,1.621,0.401,-0.542,-0.366,-0.328
1892,4,2.632,0.38,-0.524,-0.38,-0.323
1892,5,0.912,0.189,-0.508,-0.38,-0.319
1892,6,-0.95,0.09,-0.534,-0.38,-0.321
1892,7,-0.212,-0.13,-0.591,-0.375,-0.314
1892,8,-0.912,-0.542,-0.586,-0.371,-0.31
1892,9,-1.261,-0.831,-0.566,-0.359,-0.307
1892,10,-0.777,-0.993,-0.564,-0.361,-0.306
1892,11,-1.175,-1.022,-0.536,-0.349,-0.298
1892,12,-0.726,-1.002,-0.535,-0.342,-0.302
1893,1,-1.256,-1.106,-0.529,-0.323,-0.307
1893,2,-4.402,-1.107,-0.519,-0.322,-0.301
1893,3,-1.846,-1.025,-0.521,-0.339,-0.311
1893,4,0.684,-1.055,-0.52,-0.327,-0.325
1893,5,0.564,-1.059,-0.502,-0.326,-0.328
1893,6,-0.709,-0.933,-0.477,-0.314,-0.33
1893,7,-1.458,-0.947,-0.432,-0.318,-0.327
1893,8,-0.926,-0.654,-0.372,-0.311,-0.327
1893,9,-0.271,-0.569,-0.307,-0.305,-0.323
1893,10,-1.141,-0.617,-0.282,-0.301,-0.318
1893,11,-1.22,-0.652,-0.248,-0.303,-0.312
1893,12,0.785,-0.615,-0.227,-0.315,-0.313
1894,1,-1.426,-0.602,-0.215,-0.325,-0.323
1894,2,-0.89,-0.595,-0.215,-0.321,-0.319
1894,3,-0.819,-0.594,-0.228,-0.322,-0.32
1894,4,0.113,-0.576,-0.233,-0.327,-0.315
1894,5,0.133,-0.52,-0.258,-0.312,-0.313
1894,6,-0.261,-0.699,-0.286,-0.317,-0.311
1894,7,-1.295,-0.772,-0.325,-0.317,-0.31
1894,8,-0.847,-0.665,-0.356,-0.311,-0.309
1894,9,-0.255,-0.59,-0.407,-0.311,-0.312
1894,10,-0.928,-0.557,-0.467,-0.298,-0.307
1894,11,-0.548,-0.439,-0.472,-0.281,-0.296
1894,12,-1.369,-0.409,-0.468,-0.271,-0.29
1895,1,-2.299,-0.328,-0.46,-0.299,-0.293
1895,2,0.396,-0.335,-0.45,-0.31,-0.302
1895,3,0.083,-0.365,-0.429,-0.288,-0.316
1895,4,0.507,-0.347,-0.428,-0.296,-0.313
1895,5,1.552,-0.25,-0.394,-0.295,-0.299
1895,6,0.092,-0.129,-0.372,-0.294,-0.296
1895,7,-0.324,0.233,-0.327,-0.28,-0.293
1895,8,-0.93,0.215,-0.265,-0.266,-0.291
1895,9,-0.612,0.266,-0.246,-0.259,-0.291
1895,10,-0.707,0.283,-0.234,-0.258,-0.289
1895,11,0.614,0.248,-0.245,-0.245,-0.288
1895,12,0.079,0.291,-0.225,-0.239,-0.288
1896,1,2.052,0.364,-0.209,-0.241,-0.29
1896,2,0.174,0.413,-0.194,-0.234,-0.29
1896,3,0.693,0.442,-0.194,-0.202,-0.295
1896,4,0.712,0.433,-0.175,-0.201,-0.299
1896,5,1.137,0.347,-0.165,-0.192,-0.297
1896,6,0.61,0.243,-0.198,-0.191,-0.297
1896,7,0.546,-0.007,-0.199,-0.188,-0.295
1896,8,-0.347,-0.135,-0.178,-0.185,-0.291
1896,9,-0.258,-0.312,-0.147,-0.191,-0.291
1896,10,-0.819,-0.45,-0.147,-0.184,-0.29
1896,11,-0.416,-0.496,-0.127,-0.189,-0.284
1896,12,-1.169,-0.604,-0.123,-0.191,-0.276
1897,1,-0.95,-0.626,-0.1,-0.192,-0.262
1897,2,-1.365,-0.627,-0.083,-0.192,-0.266
1897,3,-1.427,-0.606,-0.08,-0.193,-0.273
1897,4,-0.941,-0.596,-0.071,-0.21,-0.277
1897,5,0.582,-0.489,-0.055,-0.209,-0.285
1897,6,-0.69,-0.343,-0.009,-0.205,-0.288
1897,7,0.288,-0.143,-0.008,-0.201,-0.285
1897,8,-0.359,-0.083,-0.034,-0.192,-0.282
1897,9,-0.003,-0.024,-0.009,-0.182,-0.276
1897,10,-0.705,0.171,-0.028,-0.174,-0.276
1897,11,0.876,0.116,-0.053,-0.159,-0.271
1897,12,0.573,0.214,-0.054,-0.155,-0.273
1898,1,1.459,0.145,-0.031,-0.157,-0.267
1898,2,-0.65,0.176,-0.013,-0.128,-0.265
1898,3,-0.721,0.153,0.004,-0.14,-0.275
1898,4,1.399,0.211,0.004,-0.166,-0.274
1898,5,-0.08,0.087,0.011,-0.174,-0.273
1898,6,0.486,-0.059,-0.001,-0.166,-0.269
1898,7,-0.533,-0.305,-0.051,-0.154,-0.269
1898,8,0.006,-0.224,-0.097,-0.145,-0.267
1898,9,-0.273,-0.073,-0.097,-0.138,-0.267
1898,10,-0.016,-0.183,-0.12,-0.125,-0.27
1898,11,-0.605,-0.065,-0.136,-0.121,-0.27
1898,12,-1.18,-0.107,-0.154,-0.14,-0.275
1899,1,-1.495,-0.054,-0.162,-0.137,-0.28
1899,2,0.327,-0.041,-0.155,-0.128,-0.285
1899,3,1.088,-0.025,-0.153,-0.128,-0.292
1899,4,0.076,-0.054,-0.134,-0.124,-0.295
1899,5,1.338,0.031,-0.12,-0.12,-0.295
1899,6,-0.019,0.246,-0.096,-0.119,-0.298
1899,7,0.108,0.183,-0.059,-0.111,-0.301
1899,8,0.155,0.059,-0.027,-0.106,-0.301
1899,9,-0.078,0.096,0.02,-0.109,-0.306
1899,10,-0.358,0.039,0.046,-0.105,-0.299
1899,11,0.406,-0.07,0.054,-0.096,-0.289
1899,12,1.398,-0.062,0.058,-0.081,-0.294
1900,1,-2.249,0.013,0.058,-0.078,-0.302
1900,2,-1.153,0.016,0.067,-0.125,-0.302
1900,3,1.526,0.053,0.066,-0.155,-0.303
1900,4,-0.61,0.027,0.08,-0.172,-0.312
1900,5,0.029,0.079,0.076,-0.175,-0.31
1900,6,0.084,-0.092,0.063,-0.177,-0.312
1900,7,1.011,0.017,0.014,-0.171,-0.313
1900,8,0.181,-0.104,0.008,-0.159,-0.308
1900,9,0.374,-0.171,-0.033,-0.155,-0.308
1900,10,-0.671,-0.177,-0.097,-0.148,-0.308
1900,11,1.03,-0.162,-0.104,-0.146,-0.31
1900,12,-0.658,-0.213,-0.108,-0.149,-0.312
1901,1,-0.936,-0.288,-0.099,-0.176,-0.313
1901,2,-2.604,-0.297,-0.096,-0.199,-0.298
1901,3,0.713,-0.342,-0.083,-0.223,-0.294
1901,4,-0.678,-0.26,-0.075,-0.24,-0.295
1901,5,0.211,-0.306,-0.078,-0.241,-0.288
1901,6,-0.525,-0.233,-0.082,-0.25,-0.285
1901,7,0.111,-0.05,-0.076,-0.251,-0.284
1901,8,0.07,0.217,-0.077,-0.245,-0.281
1901,9,-0.172,0.275,-0.11,-0.243,-0.281
1901,10,0.315,0.383,-0.1,-0.232,-0.279
1901,11,0.477,0.45,-0.112,-0.218,-0.294
1901,12,0.217,0.457,-0.115,-0.199,-0.3
1902,1,1.267,0.47,-0.121,-0.174,-0.304
1902,2,0.592,0.482,-0.129,-0.178,-0.301
1902,3,1.415,0.492,-0.137,-0.18,-0.312
1902,4,0.614,0.476,-0.14,-0.175,-0.323
1902,5,1.013,0.487,-0.137,-0.189,-0.324
1902,6,-0.434,0.452,-0.154,-0.196,-0.319
1902,7,0.268,0.224,-0.148,-0.195,-0.314
1902,8,0.213,0.092,-0.216,-0.194,-0.311
1902,9,-0.058,-0.293,-0.301,-0.194,-0.311
1902,10,0.13,-0.548,-0.316,-0.192,-0.308
1902,11,0.608,-0.672,-0.297,-0.192,-0.308
1902,12,-0.201,-0.613,-0.301,-0.204,-0.308
1903,1,-1.469,-0.635,-0.311,-0.211,-0.299
1903,2,-0.995,-0.641,-0.305,-0.208,-0.285
1903,3,-3.203,-0.592,-0.314,-0.211,-0.289
1903,4,-2.442,-0.563,-0.3,-0.22,-0.291
1903,5,-0.486,-0.68,-0.302,-0.22,-0.29
1903,6,0.278,-0.781,-0.296,-0.224,-0.288
1903,7,0.005,-0.753,-0.3,-0.22,-0.283
1903,8,0.141,-0.648,-0.302,-0.224,-0.281
1903,9,0.525,-0.455,-0.349,-0.23,-0.283
1903,10,0.484,-0.196,-0.359,-0.238,-0.277
1903,11,-0.802,-0.104,-0.346,-0.238,-0.274
1903,12,-1.403,-0.143,-0.346,-0.235,-0.281
1904,1,-1.143,-0.167,-0.341,-0.236,-0.269
1904,2,0.265,-0.205,-0.335,-0.249,-0.274
1904,3,-0.884,-0.296,-0.333,-0.261,-0.277
1904,4,0.664,-0.38,-0.33,-0.263,-0.279
1904,5,0.617,-0.262,-0.316,-0.279,-0.275
1904,6,-0.181,-0.114,-0.302,-0.279,-0.271
1904,7,-0.29,-0.18,-0.289,-0.286,-0.266
1904,8,-0.312,-0.637,-0.329,-0.292,-0.263
1904,9,-0.563,-0.86,-0.381,-0.302,-0.259
1904,10,-0.532,-1.039,-0.397,-0.301,-0.257
1904,11,0.616,-0.997,-0.432,-0.296,-0.251
1904,12,0.37,-0.995,-0.449,-0.317,-0.253
1905,1,-1.926,-0.937,-0.447,-0.305,-0.245
1905,2,-5.228,-0.866,-0.455,-0.294,-0.254
